journée,date_time,home_team,away_team,1st_home_team_goal,1st_away_team_goal,1st_total_goal,2nd_home_team_goal,2nd_away_team_goal,2nd_total_goal,total_home_team_goal,total_away_team_goal,global
7,2022-10-01 16:30,Sevilla,Atl. Madrid,0,1,1,0,1,1,0,2,2
7,2022-10-01 14:15,Getafe,Valladolid,2,2,4,0,1,1,2,3,5
7,2022-10-01 12:00,Cadiz CF,Villarreal,0,0,0,0,0,0,0,0,0
7,2022-09-30 19:00,Ath Bilbao,Almeria,2,0,2,2,0,2,4,0,4
6,2022-09-18 19:00,Atl. Madrid,Real Madrid,0,2,2,1,0,1,1,2,3
6,2022-09-18 16:30,Betis,Girona,1,1,2,1,0,1,2,1,3
6,2022-09-18 16:30,Real Sociedad,Espanyol,2,1,3,0,0,0,2,1,3
6,2022-09-18 14:15,Villarreal,Sevilla,0,1,1,1,0,1,1,1,2
6,2022-09-18 12:00,Osasuna,Getafe,0,1,1,0,1,1,0,2,2
6,2022-09-17 19:00,Ath Bilbao,Rayo Vallecano,3,1,4,0,1,1,3,2,5
6,2022-09-17 16:30,Valencia,Celta Vigo,1,0,1,2,0,2,3,0,3
6,2022-09-17 14:15,Barcelona,Elche,2,0,2,1,0,1,3,0,3
6,2022-09-17 12:00,Mallorca,Almeria,1,0,1,0,0,0,1,0,1
6,2022-09-16 19:00,Valladolid,Cadiz CF,0,0,0,0,1,1,0,1,1
5,2022-09-12 19:00,Almeria,Osasuna,0,1,1,0,0,0,0,1,1
5,2022-09-11 19:00,Betis,Villarreal,0,0,0,1,0,1,1,0,1
5,2022-09-11 16:30,Getafe,Real Sociedad,1,0,1,1,1,2,2,1,3
5,2022-09-11 14:15,Elche,Ath Bilbao,0,4,4,1,0,1,1,4,5
5,2022-09-11 12:00,Real Madrid,Mallorca,1,1,2,3,0,3,4,1,5
5,2022-09-10 19:00,Atl. Madrid,Celta Vigo,1,0,1,3,1,4,4,1,5
5,2022-09-10 16:30,Cadiz CF,Barcelona,0,0,0,0,4,4,0,4,4
5,2022-09-10 14:15,Espanyol,Sevilla,1,3,4,1,0,1,2,3,5
5,2022-09-10 12:00,Rayo Vallecano,Valencia,1,0,1,1,1,2,2,1,3
5,2022-09-09 19:00,Girona,Valladolid,1,1,2,1,0,1,2,1,3
4,2022-09-05 19:00,Valladolid,Almeria,0,0,0,1,0,1,1,0,1
4,2022-09-04 19:00,Valencia,Getafe,3,0,3,2,1,3,5,1,6
4,2022-09-04 16:30,Villarreal,Elche,2,0,2,2,0,2,4,0,4
4,2022-09-04 14:15,Ath Bilbao,Espanyol,0,0,0,0,1,1,0,1,1
4,2022-09-04 12:00,Osasuna,Rayo Vallecano,0,0,0,2,1,3,2,1,3
4,2022-09-03 19:00,Sevilla,Barcelona,0,2,2,0,1,1,0,3,3
4,2022-09-03 16:30,Real Sociedad,Atl. Madrid,0,1,1,1,0,1,1,1,2
4,2022-09-03 14:15,Real Madrid,Betis,1,1,2,1,0,1,2,1,3
4,2022-09-03 12:00,Mallorca,Girona,0,0,0,1,1,2,1,1,2
4,2022-09-02 12:00,Celta Vigo,Cadiz CF,0,0,0,3,0,3,3,0,3
3,2022-08-29 20:00,Valencia,Atl. Madrid,0,0,0,0,1,1,0,1,1
3,2022-08-29 18:00,Cadiz CF,Ath Bilbao,0,1,1,0,3,3,0,4,4
3,2022-08-28 20:00,Espanyol,Real Madrid,1,1,2,0,2,2,1,3,4
3,2022-08-28 17:30,Barcelona,Valladolid,2,0,2,2,0,2,4,0,4
